GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,URB_AREAA,CDA,AIANHHA,ZIPA,AREANAME,DSN001,DSN002
"G0500810","1980","3","7","Arkansas","05","8360","Little River","081",,,,,,,,,"LITTLE RIVER COUNTY",3635,518
"G0500830","1980","3","7","Arkansas","05",,"Logan","083",,,,,,,,,"LOGAN COUNTY",5639,669
"G0500850","1980","3","7","Arkansas","05",,"Lonoke","085",,,,,,,,,"LONOKE COUNTY",9124,894
"G0500870","1980","3","7","Arkansas","05",,"Madison","087",,,,,,,,,"MADISON COUNTY",3341,389
"G0500890","1980","3","7","Arkansas","05",,"Marion","089",,,,,,,,,"MARION COUNTY",3275,310
"G0500910","1980","3","7","Arkansas","05","8360","Miller","091",,,,,,,,,"MILLER COUNTY",10402,1237
"G0500930","1980","3","7","Arkansas","05",,"Mississippi","093",,,,,,,,,"MISSISSIPPI COUNTY",15750,2573
"G0500950","1980","3","7","Arkansas","05",,"Monroe","095",,,,,,,,,"MONROE COUNTY",3489,870
"G0500970","1980","3","7","Arkansas","05",,"Montgomery","097",,,,,,,,,"MONTGOMERY COUNTY",2270,277
"G0500990","1980","3","7","Arkansas","05",,"Nevada","099",,,,,,,,,"NEVADA COUNTY",2859,527
"G0501010","1980","3","7","Arkansas","05",,"Newton","101",,,,,,,,,"NEWTON COUNTY",2094,338
"G0501030","1980","3","7","Arkansas","05",,"Ouachita","103",,,,,,,,,"OUACHITA COUNTY",8413,1264
"G0501050","1980","3","7","Arkansas","05",,"Perry","105",,,,,,,,,"PERRY COUNTY",1992,275
"G0501070","1980","3","7","Arkansas","05",,"Phillips","107",,,,,,,,,"PHILLIPS COUNTY",7678,2556
"G0501090","1980","3","7","Arkansas","05",,"Pike","109",,,,,,,,,"PIKE COUNTY",3152,343
"G0501110","1980","3","7","Arkansas","05",,"Poinsett","111",,,,,,,,,"POINSETT COUNTY",7320,1351
"G0501130","1980","3","7","Arkansas","05",,"Polk","113",,,,,,,,,"POLK COUNTY",5116,526
"G0501150","1980","3","7","Arkansas","05",,"Pope","115",,,,,,,,,"POPE COUNTY",10988,1079
"G0501170","1980","3","7","Arkansas","05",,"Prairie","117",,,,,,,,,"PRAIRIE COUNTY",2920,356
"G0501190","1980","3","7","Arkansas","05","4400","Pulaski","119",,,,,,,,,"PULASKI COUNTY",103771,7266
"G0501210","1980","3","7","Arkansas","05",,"Randolph","121",,,,,,,,,"RANDOLPH COUNTY",4833,706
"G0501230","1980","3","7","Arkansas","05",,"St Francis","123",,,,,,,,,"ST. FRANCIS COUNTY",7004,1840
"G0501250","1980","3","7","Arkansas","05","4400","Saline","125",,,,,,,,,"SALINE COUNTY",14943,869
"G0501270","1980","3","7","Arkansas","05",,"Scott","127",,,,,,,,,"SCOTT COUNTY",2824,358
"G0501290","1980","3","7","Arkansas","05",,"Searcy","129",,,,,,,,,"SEARCY COUNTY",2349,489
"G0501310","1980","3","7","Arkansas","05","2720","Sebastian","131",,,,,,,,,"SEBASTIAN COUNTY",29251,1855
"G0501330","1980","3","7","Arkansas","05",,"Sevier","133",,,,,,,,,"SEVIER COUNTY",4228,325
"G0501350","1980","3","7","Arkansas","05",,"Sharp","135",,,,,,,,,"SHARP COUNTY",4532,638
"G0501370","1980","3","7","Arkansas","05",,"Stone","137",,,,,,,,,"STONE COUNTY",2441,559
"G0501390","1980","3","7","Arkansas","05",,"Union","139",,,,,,,,,"UNION COUNTY",13904,1488
"G0501410","1980","3","7","Arkansas","05",,"Van Buren","141",,,,,,,,,"VAN BUREN COUNTY",4030,452
"G0501430","1980","3","7","Arkansas","05","2580","Washington","143",,,,,,,,,"WASHINGTON COUNTY",30146,1629
"G0501450","1980","3","7","Arkansas","05",,"White","145",,,,,,,,,"WHITE COUNTY",13844,1563
"G0501470","1980","3","7","Arkansas","05",,"Woodruff","147",,,,,,,,,"WOODRUFF COUNTY",2908,664
"G0501490","1980","3","7","Arkansas","05",,"Yell","149",,,,,,,,,"YELL COUNTY",4709,674
"G0600010","1980","4","9","California","06","7360","Alameda","001",,,,"84",,,,,"ALAMEDA COUNTY",333678,34793
"G0600030","1980","4","9","California","06",,"Alpine","003",,,,,,,,,"ALPINE COUNTY",262,22
"G0600050","1980","4","9","California","06",,"Amador","005",,,,,,,,,"AMADOR COUNTY",6389,440
"G0600070","1980","4","9","California","06","1620","Butte","007",,,,,,,,,"BUTTE COUNTY",44555,5103
"G0600090","1980","4","9","California","06",,"Calaveras","009",,,,,,,,,"CALAVERAS COUNTY",6651,478
"G0600110","1980","4","9","California","06",,"Colusa","011",,,,,,,,,"COLUSA COUNTY",3805,378
"G0600130","1980","4","9","California","06","7360","Contra Costa","013",,,,"84",,,,,"CONTRA COSTA COUNTY",194797,16687
"G0600150","1980","4","9","California","06",,"Del Norte","015",,,,,,,,,"DEL NORTE COUNTY",5108,863
"G0600170","1980","4","9","California","06",,"El Dorado","017",,,,,,,,,"EL DORADO COUNTY",27003,1798
"G0600190","1980","4","9","California","06","2840","Fresno","019",,,,,,,,,"FRESNO COUNTY",132168,18428
"G0600210","1980","4","9","California","06",,"Glenn","021",,,,,,,,,"GLENN COUNTY",6137,778
"G0600230","1980","4","9","California","06",,"Humboldt","023",,,,,,,,,"HUMBOLDT COUNTY",33569,3394
"G0600250","1980","4","9","California","06",,"Imperial","025",,,,,,,,,"IMPERIAL COUNTY",19427,2893
"G0600270","1980","4","9","California","06",,"Inyo","027",,,,,,,,,"INYO COUNTY",6064,525
"G0600290","1980","4","9","California","06","0680","Kern","029",,,,,,,,,"KERN COUNTY",101487,12005
"G0600310","1980","4","9","California","06",,"Kings","031",,,,,,,,,"KINGS COUNTY",17040,2400
"G0600330","1980","4","9","California","06",,"Lake","033",,,,,,,,,"LAKE COUNTY",11212,1906
"G0600350","1980","4","9","California","06",,"Lassen","035",,,,,,,,,"LASSEN COUNTY",6255,522
"G0600370","1980","4","9","California","06","4480","Los Angeles","037",,,,"49",,,,,"LOS ANGELES COUNTY",2142000,225191
"G0600390","1980","4","9","California","06",,"Madera","039",,,,,,,,,"MADERA COUNTY",14881,2380
"G0600410","1980","4","9","California","06","7360","Marin","041",,,,"84",,,,,"MARIN COUNTY",70973,2809
"G0600430","1980","4","9","California","06",,"Mariposa","043",,,,,,,,,"MARIPOSA COUNTY",3181,395
"G0600450","1980","4","9","California","06",,"Mendocino","045",,,,,,,,,"MENDOCINO COUNTY",20029,2283
"G0600470","1980","4","9","California","06",,"Merced","047",,,,,,,,,"MERCED COUNTY",33314,5079
"G0600490","1980","4","9","California","06",,"Modoc","049",,,,,,,,,"MODOC COUNTY",2473,270
"G0600510","1980","4","9","California","06",,"Mono","051",,,,,,,,,"MONO COUNTY",2713,202
"G0600530","1980","4","9","California","06","7120","Monterey","053",,,,,,,,,"MONTEREY COUNTY",73602,5614
"G0600550","1980","4","9","California","06","8720","Napa","055",,,,"84",,,,,"NAPA COUNTY",28480,1853
"G0600570","1980","4","9","California","06",,"Nevada","057",,,,,,,,,"NEVADA COUNTY",14887,1420
"G0600590","1980","4","9","California","06","0360","Orange","059",,,,"49",,,,,"ORANGE COUNTY",571705,29836
"G0600610","1980","4","9","California","06","6920","Placer","061",,,,,,,,,"PLACER COUNTY",33517,3296
"G0600630","1980","4","9","California","06",,"Plumas","063",,,,,,,,,"PLUMAS COUNTY",5516,494
"G0600650","1980","4","9","California","06","6780","Riverside","065",,,,"49",,,,,"RIVERSIDE COUNTY",183373,19827
"G0600670","1980","4","9","California","06","6920","Sacramento","067",,,,,,,,,"SACRAMENTO COUNTY",234074,27944
"G0600690","1980","4","9","California","06",,"San Benito","069",,,,,,,,,"SAN BENITO COUNTY",5890,650
"G0600710","1980","4","9","California","06","6780","San Bernardino","071",,,,"49",,,,,"SAN BERNARDINO COUNTY",241845,28191
"G0600730","1980","4","9","California","06","7320","San Diego","073",,,,,,,,,"SAN DIEGO COUNTY",546289,47349
"G0600750","1980","4","9","California","06","7360","San Francisco","075",,,,"84",,,,,"SAN FRANCISCO COUNTY",231372,25695
"G0600770","1980","4","9","California","06","8120","San Joaquin","077",,,,,,,,,"SAN JOAQUIN COUNTY",90468,14112
"G0600790","1980","4","9","California","06",,"San Luis Obispo","079",,,,,,,,,"SAN LUIS OBISPO COUNTY",46467,3859
"G0600810","1980","4","9","California","06","7360","San Mateo","081",,,,"84",,,,,"SAN MATEO COUNTY",174537,8971
"G0600830","1980","4","9","California","06","7480","Santa Barbara","083",,,,,,,,,"SANTA BARBARA COUNTY",87237,6692
"G0600850","1980","4","9","California","06","7400","Santa Clara","085",,,,"84",,,,,"SANTA CLARA COUNTY",366720,23099
"G0600870","1980","4","9","California","06","7485","Santa Cruz","087",,,,,,,,,"SANTA CRUZ COUNTY",55674,4949
"G0600890","1980","4","9","California","06","6690","Shasta","089",,,,,,,,,"SHASTA COUNTY",33954,4744
"G0600910","1980","4","9","California","06",,"Sierra","091",,,,,,,,,"SIERRA COUNTY",1042,95
"G0600930","1980","4","9","California","06",,"Siskiyou","093",,,,,,,,,"SISKIYOU COUNTY",12771,1360
"G0600950","1980","4","9","California","06","8720","Solano","095",,,,"84",,,,,"SOLANO COUNTY",61118,5361
"G0600970","1980","4","9","California","06","7500","Sonoma","097",,,,"84",,,,,"SONOMA COUNTY",88932,7482
"G0600990","1980","4","9","California","06","5170","Stanislaus","099",,,,,,,,,"STANISLAUS COUNTY",66808,9315
"G0601010","1980","4","9","California","06","9340","Sutter","101",,,,,,,,,"SUTTER COUNTY",14703,2014
"G0601030","1980","4","9","California","06",,"Tehama","103",,,,,,,,,"TEHAMA COUNTY",11328,1593
"G0601050","1980","4","9","California","06",,"Trinity","105",,,,,,,,,"TRINITY COUNTY",3562,384
"G0601070","1980","4","9","California","06","8780","Tulare","107",,,,,,,,,"TULARE COUNTY",59194,11333
"G0601090","1980","4","9","California","06",,"Tuolumne","109",,,,,,,,,"TUOLUMNE COUNTY",10452,820
"G0601110","1980","4","9","California","06","6000","Ventura","111",,,,"49",,,,,"VENTURA COUNTY",140852,10379
"G0601130","1980","4","9","California","06","6920","Yolo","113",,,,,,,,,"YOLO COUNTY",33370,3611
"G0601150","1980","4","9","California","06","9340","Yuba","115",,,,,,,,,"YUBA COUNTY",12967,2458
"G0800010","1980","4","8","Colorado","08","2080","Adams","001",,,,,,,,,"ADAMS COUNTY",71554,3753
"G0800030","1980","4","8","Colorado","08",,"Alamosa","003",,,,,,,,,"ALAMOSA COUNTY",2975,229
"G0800050","1980","4","8","Colorado","08","2080","Arapahoe","005",,,,,,,,,"ARAPAHOE COUNTY",94371,2121
"G0800070","1980","4","8","Colorado","08",,"Archuleta","007",,,,,,,,,"ARCHULETA COUNTY",938,53
"G0800090","1980","4","8","Colorado","08",,"Baca","009",,,,,,,,,"BACA COUNTY",1571,122
"G0800110","1980","4","8","Colorado","08",,"Bent","011",,,,,,,,,"BENT COUNTY",1625,164
"G0800130","1980","4","8","Colorado","08","2080","Boulder","013",,,,,,,,,"BOULDER COUNTY",60650,2029
"G0800150","1980","4","8","Colorado","08",,"Chaffee","015",,,,,,,,,"CHAFFEE COUNTY",4022,202
"G0800170","1980","4","8","Colorado","08",,"Cheyenne","017",,,,,,,,,"CHEYENNE COUNTY",656,38
"G0800190","1980","4","8","Colorado","08",,"Clear Creek","019",,,,,,,,,"CLEAR CREEK COUNTY",2503,38
"G0800210","1980","4","8","Colorado","08",,"Conejos","021",,,,,,,,,"CONEJOS COUNTY",1598,409
"G0800230","1980","4","8","Colorado","08",,"Costilla","023",,,,,,,,,"COSTILLA COUNTY",643,296
"G0800250","1980","4","8","Colorado","08",,"Crowley","025",,,,,,,,,"CROWLEY COUNTY",905,114
"G0800270","1980","4","8","Colorado","08",,"Custer","027",,,,,,,,,"CUSTER COUNTY",467,54
"G0800290","1980","4","8","Colorado","08",,"Delta","029",,,,,,,,,"DELTA COUNTY",6455,702
"G0800310","1980","4","8","Colorado","08","2080","Denver","031",,,,,,,,,"DENVER COUNTY",175962,13119
"G0800330","1980","4","8","Colorado","08",,"Dolores","033",,,,,,,,,"DOLORES COUNTY",503,43
"G0800350","1980","4","8","Colorado","08","2080","Douglas","035",,,,,,,,,"DOUGLAS COUNTY",6906,149
"G0800370","1980","4","8","Colorado","08",,"Eagle","037",,,,,,,,,"EAGLE COUNTY",3979,71
"G0800390","1980","4","8","Colorado","08",,"Elbert","039",,,,,,,,,"ELBERT COUNTY",1975,74
"G0800410","1980","4","8","Colorado","08","1720","El Paso","041",,,,,,,,,"EL PASO COUNTY",92352,3962
"G0800430","1980","4","8","Colorado","08",,"Fremont","043",,,,,,,,,"FREMONT COUNTY",8279,708
"G0800450","1980","4","8","Colorado","08",,"Garfield","045",,,,,,,,,"GARFIELD COUNTY",6561,207
"G0800470","1980","4","8","Colorado","08","2080","Gilpin","047",,,,,,,,,"GILPIN COUNTY",814,18
"G0800490","1980","4","8","Colorado","08",,"Grand","049",,,,,,,,,"GRAND COUNTY",2316,78
"G0800510","1980","4","8","Colorado","08",,"Gunnison","051",,,,,,,,,"GUNNISON COUNTY",3320,81
"G0800530","1980","4","8","Colorado","08",,"Hinsdale","053",,,,,,,,,"HINSDALE COUNTY",142,1
"G0800550","1980","4","8","Colorado","08",,"Huerfano","055",,,,,,,,,"HUERFANO COUNTY",1823,318
"G0800570","1980","4","8","Colorado","08",,"Jackson","057",,,,,,,,,"JACKSON COUNTY",573,4
"G0800590","1980","4","8","Colorado","08","2080","Jefferson","059",,,,,,,,,"JEFFERSON COUNTY",113701,2904
"G0800610","1980","4","8","Colorado","08",,"Kiowa","061",,,,,,,,,"KIOWA COUNTY",629,36
"G0800630","1980","4","8","Colorado","08",,"Kit Carson","063",,,,,,,,,"KIT CARSON COUNTY",2299,105
"G0800650","1980","4","8","Colorado","08",,"Lake","065",,,,,,,,,"LAKE COUNTY",2697,131
"G0800670","1980","4","8","Colorado","08",,"La Plata","067",,,,,,,,,"LA PLATA COUNTY",8061,432
"G0800690","1980","4","8","Colorado","08","2670","Larimer","069",,,,,,,,,"LARIMER COUNTY",47054,1986
"G0800710","1980","4","8","Colorado","08",,"Las Animas","071",,,,,,,,,"LAS ANIMAS COUNTY",4258,508
"G0800730","1980","4","8","Colorado","08",,"Lincoln","073",,,,,,,,,"LINCOLN COUNTY",1579,114
"G0800750","1980","4","8","Colorado","08",,"Logan","075",,,,,,,,,"LOGAN COUNTY",6327,301
"G0800770","1980","4","8","Colorado","08",,"Mesa","077",,,,,,,,,"MESA COUNTY",25331,1446
"G0800790","1980","4","8","Colorado","08",,"Mineral","079",,,,,,,,,"MINERAL COUNTY",279,19
"G0800810","1980","4","8","Colorado","08",,"Moffat","081",,,,,,,,,"MOFFAT COUNTY",4026,105
"G0800830","1980","4","8","Colorado","08",,"Montezuma","083",,,,,,,,,"MONTEZUMA COUNTY",4434,260
"G0800850","1980","4","8","Colorado","08",,"Montrose","085",,,,,,,,,"MONTROSE COUNTY",7339,478
"G0800870","1980","4","8","Colorado","08",,"Morgan","087",,,,,,,,,"MORGAN COUNTY",6928,433
"G0800890","1980","4","8","Colorado","08",,"Otero","089",,,,,,,,,"OTERO COUNTY",6434,711
"G0800910","1980","4","8","Colorado","08",,"Ouray","091",,,,,,,,,"OURAY COUNTY",604,28
"G0800930","1980","4","8","Colorado","08",,"Park","093",,,,,,,,,"PARK COUNTY",1522,88
"G0800950","1980","4","8","Colorado","08",,"Phillips","095",,,,,,,,,"PHILLIPS COUNTY",1515,108
"G0800970","1980","4","8","Colorado","08",,"Pitkin","097",,,,,,,,,"PITKIN COUNTY",3494,32
"G0800990","1980","4","8","Colorado","08",,"Prowers","099",,,,,,,,,"PROWERS COUNTY",3496,326
"G0801010","1980","4","8","Colorado","08","6560","Pueblo","101",,,,,,,,,"PUEBLO COUNTY",36360,4093
"G0801030","1980","4","8","Colorado","08",,"Rio Blanco","103",,,,,,,,,"RIO BLANCO COUNTY",1845,29
"G0801050","1980","4","8","Colorado","08",,"Rio Grande","105",,,,,,,,,"RIO GRANDE COUNTY",2831,286
"G0801070","1980","4","8","Colorado","08",,"Routt","107",,,,,,,,,"ROUTT COUNTY",4090,70
"G0801090","1980","4","8","Colorado","08",,"Saguache","109",,,,,,,,,"SAGUACHE COUNTY",1015,158
"G0801110","1980","4","8","Colorado","08",,"San Juan","111",,,,,,,,,"SAN JUAN COUNTY",268,2
"G0801130","1980","4","8","Colorado","08",,"San Miguel","113",,,,,,,,,"SAN MIGUEL COUNTY",1153,28
"G0801150","1980","4","8","Colorado","08",,"Sedgwick","115",,,,,,,,,"SEDGWICK COUNTY",1172,47
"G0801170","1980","4","8","Colorado","08",,"Summit","117",,,,,,,,,"SUMMIT COUNTY",3169,17
"G0801190","1980","4","8","Colorado","08","1720","Teller","119",,,,,,,,,"TELLER COUNTY",2527,75
"G0801210","1980","4","8","Colorado","08",,"Washington","121",,,,,,,,,"WASHINGTON COUNTY",1777,108
"G0801230","1980","4","8","Colorado","08","3060","Weld","123",,,,,,,,,"WELD COUNTY",35644,2432
"G0801250","1980","4","8","Colorado","08",,"Yuma","125",,,,,,,,,"YUMA COUNTY",3142,149
"G0900010","1980","1","1","Connecticut","09",,"Fairfield","001",,,,,,,,,"FAIRFIELD COUNTY",231851,12884
"G0900030","1980","1","1","Connecticut","09",,"Hartford","003",,,,,,,,,"HARTFORD COUNTY",235113,14806
"G0900050","1980","1","1","Connecticut","09",,"Litchfield","005",,,,,,,,,"LITCHFIELD COUNTY",45514,1555
"G0900070","1980","1","1","Connecticut","09",,"Middlesex","007",,,,,,,,,"MIDDLESEX COUNTY",39075,1532
"G0900090","1980","1","1","Connecticut","09",,"New Haven","009",,,,,,,,,"NEW HAVEN COUNTY",219663,14898
"G0900110","1980","1","1","Connecticut","09",,"New London","011",,,,,,,,,"NEW LONDON COUNTY",68423,3964
"G0900130","1980","1","1","Connecticut","09",,"Tolland","013",,,,,,,,,"TOLLAND COUNTY",31402,1057
"G0900150","1980","1","1","Connecticut","09",,"Windham","015",,,,,,,,,"WINDHAM COUNTY",26855,1850
"G1000010","1980","3","5","Delaware","10",,"Kent","001",,,,,,,,,"KENT COUNTY",27328,2292
"G1000030","1980","3","5","Delaware","10","9160","New Castle","003",,,,"77",,,,,"NEW CASTLE COUNTY",114865,7222
"G1000050","1980","3","5","Delaware","10",,"Sussex","005",,,,,,,,,"SUSSEX COUNTY",29553,2192
"G1100010","1980","3","5","District Of Columbia","11","8840","District Of Columbia","001",,,,,,,,,"DISTRICT OF COLUMBIA",190428,19094
"G1200010","1980","3","5","Florida","12","2900","Alachua","001",,,,,,,,,"ALACHUA COUNTY",45063,2254
"G1200030","1980","3","5","Florida","12","3600","Baker","003",,,,,,,,,"BAKER COUNTY",3463,193
"G1200050","1980","3","5","Florida","12","6015","Bay","005",,,,,,,,,"BAY COUNTY",28172,2120
"G1200070","1980","3","5","Florida","12",,"Bradford","007",,,,,,,,,"BRADFORD COUNTY",4706,655
"G1200090","1980","3","5","Florida","12","4900","Brevard","009",,,,,,,,,"BREVARD COUNTY",86629,3846
"G1200110","1980","3","5","Florida","12","2680","Broward","011",,,,"56",,,,,"BROWARD COUNTY",334546,12323
"G1200130","1980","3","5","Florida","12",,"Calhoun","013",,,,,,,,,"CALHOUN COUNTY",2428,415
"G1200150","1980","3","5","Florida","12",,"Charlotte","015",,,,,,,,,"CHARLOTTE COUNTY",22246,942
"G1200170","1980","3","5","Florida","12",,"Citrus","017",,,,,,,,,"CITRUS COUNTY",17387,1092
"G1200190","1980","3","5","Florida","12","3600","Clay","019",,,,,,,,,"CLAY COUNTY",18329,717
"G1200210","1980","3","5","Florida","12",,"Collier","021",,,,,,,,,"COLLIER COUNTY",29042,1310
"G1200230","1980","3","5","Florida","12",,"Columbia","023",,,,,,,,,"COLUMBIA COUNTY",9176,853
"G1200250","1980","3","5","Florida","12","5000","Dade","025",,,,"56",,,,,"DADE COUNTY",443811,43265
"G1200270","1980","3","5","Florida","12",,"DeSoto","027",,,,,,,,,"DE SOTO COUNTY",4898,332
"G1200290","1980","3","5","Florida","12",,"Dixie","029",,,,,,,,,"DIXIE COUNTY",2149,240
"G1200310","1980","3","5","Florida","12","3600","Duval","031",,,,,,,,,"DUVAL COUNTY",167685,14222
"G1200330","1980","3","5","Florida","12","6080","Escambia","033",,,,,,,,,"ESCAMBIA COUNTY",65209,5634
"G1200350","1980","3","5","Florida","12",,"Flagler","035",,,,,,,,,"FLAGLER COUNTY",3481,188
"G1200370","1980","3","5","Florida","12",,"Franklin","037",,,,,,,,,"FRANKLIN COUNTY",1906,302
"G1200390","1980","3","5","Florida","12",,"Gadsden","039",,,,,,,,,"GADSDEN COUNTY",8263,1627
"G1200410","1980","3","5","Florida","12",,"Gilchrist","041",,,,,,,,,"GILCHRIST COUNTY",1559,136
"G1200430","1980","3","5","Florida","12",,"Glades","043",,,,,,,,,"GLADES COUNTY",1735,167
"G1200450","1980","3","5","Florida","12",,"Gulf","045",,,,,,,,,"GULF COUNTY",2793,442
"G1200470","1980","3","5","Florida","12",,"Hamilton","047",,,,,,,,,"HAMILTON COUNTY",2210,381
"G1200490","1980","3","5","Florida","12",,"Hardee","049",,,,,,,,,"HARDEE COUNTY",4426,414
"G1200510","1980","3","5","Florida","12",,"Hendry","051",,,,,,,,,"HENDRY COUNTY",5120,348
"G1200530","1980","3","5","Florida","12",,"Hernando","053",,,,,,,,,"HERNANDO COUNTY",13753,805
"G1200550","1980","3","5","Florida","12",,"Highlands","055",,,,,,,,,"HIGHLANDS COUNTY",15314,1045
"G1200570","1980","3","5","Florida","12","8280","Hillsborough","057",,,,,,,,,"HILLSBOROUGH COUNTY",193987,13748
"G1200590","1980","3","5","Florida","12",,"Holmes","059",,,,,,,,,"HOLMES COUNTY",3753,765
"G1200610","1980","3","5","Florida","12",,"Indian River","061",,,,,,,,,"INDIAN RIVER COUNTY",19649,850
"G1200630","1980","3","5","Florida","12",,"Jackson","063",,,,,,,,,"JACKSON COUNTY",10087,1690
"G1200650","1980","3","5","Florida","12",,"Jefferson","065",,,,,,,,,"JEFFERSON COUNTY",2657,402
"G1200670","1980","3","5","Florida","12",,"Lafayette","067",,,,,,,,,"LAFAYETTE COUNTY",1109,149
"G1200690","1980","3","5","Florida","12",,"Lake","069",,,,,,,,,"LAKE COUNTY",32629,1814
"G1200710","1980","3","5","Florida","12","2700","Lee","071",,,,,,,,,"LEE COUNTY",71155,3017
"G1200730","1980","3","5","Florida","12","8240","Leon","073",,,,,,,,,"LEON COUNTY",46284,2290
"G1200750","1980","3","5","Florida","12",,"Levy","075",,,,,,,,,"LEVY COUNTY",5798,574
"G1200770","1980","3","5","Florida","12",,"Liberty","077",,,,,,,,,"LIBERTY COUNTY",1099,211
"G1200790","1980","3","5","Florida","12",,"Madison","079",,,,,,,,,"MADISON COUNTY",3799,669
"G1200810","1980","3","5","Florida","12","1140","Manatee","081",,,,,,,,,"MANATEE COUNTY",52349,2639
"G1200830","1980","3","5","Florida","12","5790","Marion","083",,,,,,,,,"MARION COUNTY",36065,2644
"G1200850","1980","3","5","Florida","12",,"Martin","085",,,,,,,,,"MARTIN COUNTY",21698,762
"G1200870","1980","3","5","Florida","12",,"Monroe","087",,,,,,,,,"MONROE COUNTY",19073,834
"G1200890","1980","3","5","Florida","12","3600","Nassau","089",,,,,,,,,"NASSAU COUNTY",9015,624
"G1200910","1980","3","5","Florida","12","2750","Okaloosa","091",,,,,,,,,"OKALOOSA COUNTY",32321,1727
"G1200930","1980","3","5","Florida","12",,"Okeechobee","093",,,,,,,,,"OKEECHOBEE COUNTY",5554,412
"G1200950","1980","3","5","Florida","12","5960","Orange","095",,,,,,,,,"ORANGE COUNTY",138421,8460
"G1200970","1980","3","5","Florida","12","5960","Osceola","097",,,,,,,,,"OSCEOLA COUNTY",15553,813
"G1200990","1980","3","5","Florida","12","8960","Palm Beach","099",,,,,,,,,"PALM BEACH COUNTY",192114,7635
"G1201010","1980","3","5","Florida","12","8280","Pasco","101",,,,,,,,,"PASCO COUNTY",68407,3564
"G1201030","1980","3","5","Florida","12","8280","Pinellas","103",,,,,,,,,"PINELLAS COUNTY",264606,11793
"G1201050","1980","3","5","Florida","12","3980","Polk","105",,,,,,,,,"POLK COUNTY",95280,5099
"G1201070","1980","3","5","Florida","12",,"Putnam","107",,,,,,,,,"PUTNAM COUNTY",13696,1533
"G1201090","1980","3","5","Florida","12","3600","St Johns","109",,,,,,,,,"ST. JOHNS COUNTY",14807,904
"G1201110","1980","3","5","Florida","12",,"St Lucie","111",,,,,,,,,"ST. LUCIE COUNTY",26800,1914
"G1201130","1980","3","5","Florida","12","6080","Santa Rosa","113",,,,,,,,,"SANTA ROSA COUNTY",15574,1034
"G1201150","1980","3","5","Florida","12","7510","Sarasota","115",,,,,,,,,"SARASOTA COUNTY",76530,2895
"G1201170","1980","3","5","Florida","12","5960","Seminole","117",,,,,,,,,"SEMINOLE COUNTY",52284,2299
"G1201190","1980","3","5","Florida","12",,"Sumter","119",,,,,,,,,"SUMTER COUNTY",6384,600
"G1201210","1980","3","5","Florida","12",,"Suwannee","121",,,,,,,,,"SUWANNEE COUNTY",6523,611
"G1201230","1980","3","5","Florida","12",,"Taylor","123",,,,,,,,,"TAYLOR COUNTY",4146,453
"G1201250","1980","3","5","Florida","12",,"Union","125",,,,,,,,,"UNION COUNTY",1572,235
"G1201270","1980","3","5","Florida","12","2020","Volusia","127",,,,,,,,,"VOLUSIA COUNTY",86846,4652
"G1201290","1980","3","5","Florida","12","8240","Wakulla","129",,,,,,,,,"WAKULLA COUNTY",3101,321
"G1201310","1980","3","5","Florida","12",,"Walton","131",,,,,,,,,"WALTON COUNTY",6536,876
"G1201330","1980","3","5","Florida","12",,"Washington","133",,,,,,,,,"WASHINGTON COUNTY",3581,705
"G1300010","1980","3","5","Georgia","13",,"Appling","001",,,,,,,,,"APPLING COUNTY",3953,468
"G1300030","1980","3","5","Georgia","13",,"Atkinson","003",,,,,,,,,"ATKINSON COUNTY",1485,352
"G1300050","1980","3","5","Georgia","13",,"Bacon","005",,,,,,,,,"BACON COUNTY",2358,394
"G1300070","1980","3","5","Georgia","13",,"Baker","007",,,,,,,,,"BAKER COUNTY",873,141
"G1300090","1980","3","5","Georgia","13",,"Baldwin","009",,,,,,,,,"BALDWIN COUNTY",8253,976
"G1300110","1980","3","5","Georgia","13",,"Banks","011",,,,,,,,,"BANKS COUNTY",2425,222
"G1300130","1980","3","5","Georgia","13",,"Barrow","013",,,,,,,,,"BARROW COUNTY",5716,659
"G1300150","1980","3","5","Georgia","13",,"Bartow","015",,,,,,,,,"BARTOW COUNTY",11791,975
"G1300170","1980","3","5","Georgia","13",,"Ben Hill","017",,,,,,,,,"BEN HILL COUNTY",4179,864
"G1300190","1980","3","5","Georgia","13",,"Berrien","019",,,,,,,,,"BERRIEN COUNTY",3736,532
"G1300210","1980","3","5","Georgia","13","4680","Bibb","021",,,,,,,,,"BIBB COUNTY",39402,4752
"G1300230","1980","3","5","Georgia","13",,"Bleckley","023",,,,,,,,,"BLECKLEY COUNTY",2541,370
"G1300250","1980","3","5","Georgia","13",,"Brantley","025",,,,,,,,,"BRANTLEY COUNTY",2267,233
"G1300270","1980","3","5","Georgia","13",,"Brooks","027",,,,,,,,,"BROOKS COUNTY",3120,519
"G1300290","1980","3","5","Georgia","13","7520","Bryan","029",,,,,,,,,"BRYAN COUNTY",2532,329
"G1300310","1980","3","5","Georgia","13",,"Bulloch","031",,,,,,,,,"BULLOCH COUNTY",9095,1163
"G1300330","1980","3","5","Georgia","13",,"Burke","033",,,,,,,,,"BURKE COUNTY",4305,1021
