GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,HV5001,HV5002,HV5003,HV5004
"G4802930","2000","3","7","Texas","48","Limestone","293",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Limestone County",2884,8267,2690,8210
"G4802950","2000","3","7","Texas","48","Lipscomb","295",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lipscomb County",439,1058,400,1160
"G4802970","2000","3","7","Texas","48","Live Oak","297",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Live Oak County",1455,5432,1293,4129
"G4802990","2000","3","7","Texas","48","Llano","299",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Llano County",1457,6836,1251,7500
"G4803030","2000","3","7","Texas","48","Lubbock","303",,,,,,,,,,,,,"4600","9999","9999",,,,,,,"Lubbock County",31892,86623,30130,93983
"G4803050","2000","3","7","Texas","48","Lynn","305",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lynn County",1099,2189,937,2325
"G4803070","2000","3","7","Texas","48","McCulloch","307",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McCulloch County",1090,2799,1084,3232
"G4803090","2000","3","7","Texas","48","McLennan","309",,,,,,,,,,,,,"8800","9999","9999",,,,,,,"McLennan County",29385,74195,27367,82570
"G4803110","2000","3","7","Texas","48","McMullen","311",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McMullen County",92,339,104,316
"G4803130","2000","3","7","Texas","48","Madison","313",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Madison County",1384,6164,1369,4023
"G4803150","2000","3","7","Texas","48","Marion","315",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marion County",1298,4054,1150,4439
"G4803170","2000","3","7","Texas","48","Martin","317",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Martin County",818,1508,799,1621
"G4803190","2000","3","7","Texas","48","Mason","319",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mason County",425,1360,414,1539
"G4803210","2000","3","7","Texas","48","Matagorda","321",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Matagorda County",5856,12933,5468,13700
"G4803230","2000","3","7","Texas","48","Maverick","323",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Maverick County",8946,13777,8559,16015
"G4803250","2000","3","7","Texas","48","Medina","325",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Medina County",5859,14368,5526,13551
"G4803270","2000","3","7","Texas","48","Menard","327",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Menard County",320,864,255,921
"G4803290","2000","3","7","Texas","48","Midland","329",,,,,,,,,,,,,"5800","9999","9999",,,,,,,"Midland County",17561,38126,17476,42846
"G4803310","2000","3","7","Texas","48","Milam","331",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Milam County",3552,8343,3075,9268
"G4803330","2000","3","7","Texas","48","Mills","333",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mills County",758,1897,563,1933
"G4803350","2000","3","7","Texas","48","Mitchell","335",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mitchell County",1067,4794,887,2950
"G4803370","2000","3","7","Texas","48","Montague","337",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montague County",2278,6888,2321,7630
"G4803390","2000","3","7","Texas","48","Montgomery","339",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Montgomery County",44133,100964,42076,106595
"G4803410","2000","3","7","Texas","48","Moore","341",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moore County",3346,6584,3413,6778
"G4803430","2000","3","7","Texas","48","Morris","343",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morris County",1717,4596,1550,5185
"G4803450","2000","3","7","Texas","48","Motley","345",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Motley County",183,511,156,576
"G4803470","2000","3","7","Texas","48","Nacogdoches","347",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Nacogdoches County",7216,20988,6908,24091
"G4803490","2000","3","7","Texas","48","Navarro","349",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Navarro County",6455,15731,5978,16960
"G4803510","2000","3","7","Texas","48","Newton","351",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Newton County",2017,5653,1930,5472
"G4803530","2000","3","7","Texas","48","Nolan","353",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Nolan County",2137,5451,2136,6078
"G4803550","2000","3","7","Texas","48","Nueces","355",,,,,,,,,,,,,"1880","9999","9999",,,,,,,"Nueces County",45881,107752,43002,117010
"G4803570","2000","3","7","Texas","48","Ochiltree","357",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ochiltree County",1370,3068,1393,3175
"G4803590","2000","3","7","Texas","48","Oldham","359",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Oldham County",469,670,299,747
"G4803610","2000","3","7","Texas","48","Orange","361",,,,,,,,,,,,,"0840","9999","9999",,,,,,,"Orange County",12019,29720,11127,32100
"G4803630","2000","3","7","Texas","48","Palo Pinto","363",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Palo Pinto County",3793,9583,3161,10489
"G4803650","2000","3","7","Texas","48","Panola","365",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Panola County",3039,7906,2745,9066
"G4803670","2000","3","7","Texas","48","Parker","367",,,,,,,,,,,,,"1922","2800","9999",,,,,,,"Parker County",12808,32349,11590,31748
"G4803690","2000","3","7","Texas","48","Parmer","369",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Parmer County",1706,3231,1602,3477
"G4803710","2000","3","7","Texas","48","Pecos","371",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pecos County",2394,6934,2241,5240
"G4803730","2000","3","7","Texas","48","Polk","373",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Polk County",4859,16669,4469,15136
"G4803750","2000","3","7","Texas","48","Potter","375",,,,,,,,,,,,,"0320","9999","9999",,,,,,,"Potter County",15856,40782,15901,41007
"G4803770","2000","3","7","Texas","48","Presidio","377",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Presidio County",1169,2322,1231,2582
"G4803790","2000","3","7","Texas","48","Rains","379",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rains County",1176,3430,1004,3529
"G4803810","2000","3","7","Texas","48","Randall","381",,,,,,,,,,,,,"0320","9999","9999",,,,,,,"Randall County",13873,36779,13127,40533
"G4803830","2000","3","7","Texas","48","Reagan","383",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Reagan County",551,1105,587,1083
"G4803850","2000","3","7","Texas","48","Real","385",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Real County",389,1139,332,1187
"G4803870","2000","3","7","Texas","48","Red River","387",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Red River County",1687,5138,1738,5751
"G4803890","2000","3","7","Texas","48","Reeves","389",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Reeves County",2009,4940,1903,4285
"G4803910","2000","3","7","Texas","48","Refugio","391",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Refugio County",1030,2779,1015,3004
"G4803930","2000","3","7","Texas","48","Roberts","393",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Roberts County",123,328,98,338
"G4803950","2000","3","7","Texas","48","Robertson","395",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Robertson County",2269,5354,2254,6123
"G4803970","2000","3","7","Texas","48","Rockwall","397",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Rockwall County",6767,14804,6204,15305
"G4803990","2000","3","7","Texas","48","Runnels","399",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Runnels County",1676,3888,1403,4528
"G4804010","2000","3","7","Texas","48","Rusk","401",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rusk County",6116,17962,5699,17595
"G4804030","2000","3","7","Texas","48","Sabine","403",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sabine County",1052,3971,1155,4291
"G4804050","2000","3","7","Texas","48","San Augustine","405",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Augustine County",1084,3176,1033,3653
"G4804070","2000","3","7","Texas","48","San Jacinto","407",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Jacinto County",2972,8138,2689,8447
"G4804090","2000","3","7","Texas","48","San Patricio","409",,,,,,,,,,,,,"1880","9999","9999",,,,,,,"San Patricio County",10690,22845,10097,23506
"G4804110","2000","3","7","Texas","48","San Saba","411",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Saba County",1036,2189,689,2272
"G4804130","2000","3","7","Texas","48","Schleicher","413",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Schleicher County",414,1032,399,1090
"G4804150","2000","3","7","Texas","48","Scurry","415",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Scurry County",1957,6381,2144,5879
"G4804170","2000","3","7","Texas","48","Shackelford","417",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Shackelford County",460,1100,434,1308
"G4804190","2000","3","7","Texas","48","Shelby","419",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Shelby County",3419,8712,3264,9829
"G4804210","2000","3","7","Texas","48","Sherman","421",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sherman County",545,1077,443,1121
"G4804230","2000","3","7","Texas","48","Smith","423",,,,,,,,,,,,,"8640","9999","9999",,,,,,,"Smith County",23785,59947,22751,68223
"G4804250","2000","3","7","Texas","48","Somervell","425",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Somervell County",1002,2374,920,2513
"G4804270","2000","3","7","Texas","48","Starr","427",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Starr County",10301,15662,9732,17902
"G4804290","2000","3","7","Texas","48","Stephens","429",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stephens County",1130,3710,1229,3605
"G4804310","2000","3","7","Texas","48","Sterling","431",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sterling County",210,486,186,511
"G4804330","2000","3","7","Texas","48","Stonewall","433",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stonewall County",178,631,200,684
"G4804350","2000","3","7","Texas","48","Sutton","435",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sutton County",623,1426,548,1480
"G4804370","2000","3","7","Texas","48","Swisher","437",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Swisher County",1174,3142,1195,2867
"G4804390","2000","3","7","Texas","48","Tarrant","439",,,,,,,,,,,,,"1922","2800","9999",,,,,,,"Tarrant County",206613,506936,198888,533782
"G4804410","2000","3","7","Texas","48","Taylor","441",,,,,,,,,,,,,"0040","9999","9999",,,,,,,"Taylor County",16801,44282,16839,48633
"G4804430","2000","3","7","Texas","48","Terrell","443",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Terrell County",154,395,133,399
"G4804450","2000","3","7","Texas","48","Terry","445",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Terry County",1925,4767,1683,4386
"G4804470","2000","3","7","Texas","48","Throckmorton","447",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Throckmorton County",250,672,224,704
"G4804490","2000","3","7","Texas","48","Titus","449",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Titus County",4434,9465,4107,10112
"G4804510","2000","3","7","Texas","48","Tom Green","451",,,,,,,,,,,,,"7200","9999","9999",,,,,,,"Tom Green County",13973,36344,13125,40568
"G4804530","2000","3","7","Texas","48","Travis","453",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Travis County",99008,315734,93539,303999
"G4804550","2000","3","7","Texas","48","Trinity","455",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Trinity County",1587,5078,1566,5548
"G4804570","2000","3","7","Texas","48","Tyler","457",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tyler County",2458,8295,2365,7753
"G4804590","2000","3","7","Texas","48","Upshur","459",,,,,,,,,,,,,"4420","9999","9999",,,,,,,"Upshur County",5066,12262,4443,13520
"G4804610","2000","3","7","Texas","48","Upton","461",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Upton County",492,1155,498,1259
"G4804630","2000","3","7","Texas","48","Uvalde","463",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Uvalde County",4085,8433,4045,9363
"G4804650","2000","3","7","Texas","48","Val Verde","465",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Val Verde County",7381,14649,6994,15832
"G4804670","2000","3","7","Texas","48","Van Zandt","467",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Zandt County",6384,17394,5907,18455
"G4804690","2000","3","7","Texas","48","Victoria","469",,,,,,,,,,,,,"8750","9999","9999",,,,,,,"Victoria County",12577,28400,11935,31176
"G4804710","2000","3","7","Texas","48","Walker","471",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Walker County",5754,31565,5185,19254
"G4804730","2000","3","7","Texas","48","Waller","473",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Waller County",4248,11972,4106,12337
"G4804750","2000","3","7","Texas","48","Ward","475",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ward County",1819,3670,1506,3914
"G4804770","2000","3","7","Texas","48","Washington","477",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",3898,10940,3615,11920
"G4804790","2000","3","7","Texas","48","Webb","479",,,,,,,,,,,,,"4080","9999","9999",,,,,,,"Webb County",35647,57392,34328,65750
"G4804810","2000","3","7","Texas","48","Wharton","481",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wharton County",6106,14122,5712,15248
"G4804830","2000","3","7","Texas","48","Wheeler","483",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wheeler County",725,1833,591,2135
"G4804850","2000","3","7","Texas","48","Wichita","485",,,,,,,,,,,,,"9080","9999","9999",,,,,,,"Wichita County",16823,49967,16064,48810
"G4804870","2000","3","7","Texas","48","Wilbarger","487",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wilbarger County",2167,4966,1945,5598
"G4804890","2000","3","7","Texas","48","Willacy","489",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Willacy County",3268,7027,3077,6710
"G4804910","2000","3","7","Texas","48","Williamson","491",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Williamson County",38246,86312,36336,89073
"G4804930","2000","3","7","Texas","48","Wilson","493",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Wilson County",4802,11262,4670,11674
"G4804950","2000","3","7","Texas","48","Winkler","495",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Winkler County",1059,2419,1086,2609
"G4804970","2000","3","7","Texas","48","Wise","497",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wise County",7135,17490,6645,17523
"G4804990","2000","3","7","Texas","48","Wood","499",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wood County",4153,13904,3900,14795
"G4805010","2000","3","7","Texas","48","Yoakum","501",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Yoakum County",1209,2370,1151,2592
"G4805030","2000","3","7","Texas","48","Young","503",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Young County",2371,6235,2099,7238
"G4805050","2000","3","7","Texas","48","Zapata","505",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Zapata County",2080,3962,1936,4204
"G4805070","2000","3","7","Texas","48","Zavala","507",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Zavala County",1979,3721,1944,3956
"G4900010","2000","4","8","Utah","49","Beaver","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Beaver County",1023,2071,980,1931
"G4900030","2000","4","8","Utah","49","Box Elder","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Box Elder County",7882,13659,7532,13672
"G4900050","2000","4","8","Utah","49","Cache","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cache County",14539,30429,13990,32433
"G4900070","2000","4","8","Utah","49","Carbon","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carbon County",2938,7051,2844,7589
"G4900090","2000","4","8","Utah","49","Daggett","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Daggett County",110,401,103,307
"G4900110","2000","4","8","Utah","49","Davis","011",,,,,,,,,,,,,"7160","9999","9999",,,,,,,"Davis County",43539,76860,40478,78117
"G4900130","2000","4","8","Utah","49","Duchesne","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Duchesne County",2738,4554,2546,4533
"G4900150","2000","4","8","Utah","49","Emery","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Emery County",1987,3462,1861,3550
"G4900170","2000","4","8","Utah","49","Garfield","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Garfield County",788,1622,745,1580
"G4900190","2000","4","8","Utah","49","Grand","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grand County",1155,3009,1122,3199
"G4900210","2000","4","8","Utah","49","Iron","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Iron County",5587,11186,4960,12046
"G4900230","2000","4","8","Utah","49","Juab","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Juab County",1641,2498,1535,2564
"G4900250","2000","4","8","Utah","49","Kane","025",,,,,,,,,,,,,"2620","9999","9999",,,,,,,"Kane County",937,2074,825,2210
"G4900270","2000","4","8","Utah","49","Millard","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Millard County",2447,3917,2175,3866
"G4900290","2000","4","8","Utah","49","Morgan","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morgan County",1375,2245,1256,2253
"G4900310","2000","4","8","Utah","49","Piute","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Piute County",231,496,215,493
"G4900330","2000","4","8","Utah","49","Rich","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rich County",350,653,332,626
"G4900350","2000","4","8","Utah","49","Salt Lake","035",,,,,,,,,,,,,"7160","9999","9999",,,,,,,"Salt Lake County",141085,312509,131326,313467
"G4900370","2000","4","8","Utah","49","San Juan","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Juan County",2913,4248,2752,4500
"G4900390","2000","4","8","Utah","49","Sanpete","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sanpete County",3872,7640,3687,7564
"G4900410","2000","4","8","Utah","49","Sevier","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sevier County",3312,6089,3191,6250
"G4900430","2000","4","8","Utah","49","Summit","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Summit County",4540,10846,4313,10037
"G4900450","2000","4","8","Utah","49","Tooele","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tooele County",7183,12874,7116,13562
"G4900470","2000","4","8","Utah","49","Uintah","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Uintah County",4485,8051,4246,8442
"G4900490","2000","4","8","Utah","49","Utah","049",,,,,,,,,,,,,"6520","9999","9999",,,,,,,"Utah County",64527,118001,60668,125340
"G4900510","2000","4","8","Utah","49","Wasatch","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wasatch County",2796,5014,2408,4997
"G4900530","2000","4","8","Utah","49","Washington","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",14276,30141,13786,32151
"G4900550","2000","4","8","Utah","49","Wayne","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",409,877,403,820
"G4900570","2000","4","8","Utah","49","Weber","057",,,,,,,,,,,,,"7160","9999","9999",,,,,,,"Weber County",31517,67314,29254,68448
"G5000010","2000","1","1","Vermont","50","Addison","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Addison County",4598,13188,4330,13858
"G5000030","2000","1","1","Vermont","50","Bennington","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bennington County",4604,13163,4200,15027
"G5000050","2000","1","1","Vermont","50","Caledonia","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Caledonia County",3920,10795,3619,11368
"G5000070","2000","1","1","Vermont","50","Chittenden","007",,,,,,,,,,,,,"####","9999","1303",,,,,,,"Chittenden County",17436,53807,17043,58285
"G5000090","2000","1","1","Vermont","50","Essex","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Essex County",837,2402,809,2411
"G5000110","2000","1","1","Vermont","50","Franklin","011",,,,,,,,,,,,,"####","9999","1303",,,,,,,"Franklin County",6506,15969,6244,16698
"G5000130","2000","1","1","Vermont","50","Grand Isle","013",,,,,,,,,,,,,"####","9999","1303",,,,,,,"Grand Isle County",879,2563,841,2618
"G5000150","2000","1","1","Vermont","50","Lamoille","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lamoille County",3008,8710,2643,8872
"G5000170","2000","1","1","Vermont","50","Orange","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Orange County",3762,10315,3467,10682
"G5000190","2000","1","1","Vermont","50","Orleans","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Orleans County",3475,9604,3113,10085
"G5000210","2000","1","1","Vermont","50","Rutland","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rutland County",7428,23358,7305,25309
"G5000230","2000","1","1","Vermont","50","Washington","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",6982,21493,6651,22913
"G5000250","2000","1","1","Vermont","50","Windham","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Windham County",5410,16159,5044,17603
"G5000270","2000","1","1","Vermont","50","Windsor","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Windsor County",6818,21109,6607,22884
"G5100010","2000","3","5","Virginia","51","Accomack","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Accomack County",4888,13653,4411,15353
"G5100030","2000","3","5","Virginia","51","Albemarle","003",,,,,,,,,,,,,"1540","9999","9999",,,,,,,"Albemarle County",10080,28075,9545,31536
"G5100050","2000","3","5","Virginia","51","Alleghany","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Alleghany County",1630,4873,1323,5100
"G5100070","2000","3","5","Virginia","51","Amelia","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Amelia County",1472,4118,1419,4391
